timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2022-01-02 21:00:00,47007.14000000,47187.98000000,46913.27000000,47018.03,432.59568000,1641160799999,20353215.00178130,21711,216.58568000,10190204.44164630,0
2022-01-02 22:00:00,47017.98000000,47398.99000000,47014.84000000,47255.38,683.72196000,1641164399999,32298092.83317280,26913,405.25006000,19145211.88503080,0
2022-01-02 23:00:00,47255.39000000,47469.34000000,47255.38000000,47286.18,749.48136000,1641167999999,35488094.22203760,23993,375.39151000,17773425.89081870,0
2022-01-03 00:00:00,47286.18000000,47289.11000000,47050.00000000,47050.08,734.11794000,1641171599999,34631424.48583810,29032,381.19435000,17983193.04648950,0
2022-01-03 01:00:00,47050.09000000,47138.78000000,46950.00000000,47116.71,628.05580000,1641175199999,29545322.68468710,24231,313.68716000,14756750.03579330,0
2022-01-03 02:00:00,47116.22000000,47116.71000000,46858.44000000,46999.98,781.70714000,1641178799999,36713937.08265820,28474,364.27505000,17106439.88661240,0
2022-01-03 03:00:00,46999.98000000,47084.80000000,46722.39000000,46793.26,850.43854000,1641182399999,39858845.72680410,28247,432.49171000,20267174.33237960,0
2022-01-03 04:00:00,46793.27000000,46944.77000000,46750.00000000,46822.26,688.49875000,1641185999999,32259048.56848180,23199,379.83291000,17796978.28456380,0
2022-01-03 05:00:00,46822.26000000,47211.09000000,46750.13000000,47078.64,918.62173000,1641189599999,43151873.19477830,26773,461.66261000,21687109.42594390,0
2022-01-03 06:00:00,47078.64000000,47100.00000000,46877.84000000,46923.75,596.63069000,1641193199999,28040771.19440420,23073,295.97578000,13909578.67795990,0
2022-01-03 07:00:00,46923.75000000,47080.00000000,46852.38000000,47051.37,635.22586000,1641196799999,29829890.67781440,24942,318.83846000,14971673.14383810,0
2022-01-03 08:00:00,47051.36000000,47135.97000000,46922.27000000,46978.82,684.64114000,1641200399999,32190242.65191630,28436,314.15008000,14770155.05745230,0
2022-01-03 09:00:00,46978.81000000,47109.25000000,46778.00000000,46984.55,987.07117000,1641203999999,46306909.11710720,33833,487.85317000,22889498.02637880,0
2022-01-03 10:00:00,46984.56000000,47251.19000000,46981.84000000,47126.02,1138.98932000,1641207599999,53693996.62916370,36191,549.46329000,25899146.87739880,0
2022-01-03 11:00:00,47126.02000000,47431.67000000,47125.48000000,47378.0,1451.68910000,1641211199999,68664798.55434010,38954,759.24711000,35913131.06744590,0
2022-01-03 12:00:00,47378.00000000,47570.00000000,47175.01000000,47194.39,1183.63545000,1641214799999,56066096.43290830,44228,578.01569000,27387068.50520460,0
2022-01-03 13:00:00,47194.39000000,47495.96000000,47127.51000000,47153.5,813.83783000,1641218399999,38467412.18098470,32898,404.96521000,19143833.30117080,0
2022-01-03 14:00:00,47153.50000000,47285.39000000,46765.00000000,46874.53,1711.43000000,1641221999999,80441655.49156010,50675,757.67928000,35626009.41426970,0
2022-01-03 15:00:00,46874.53000000,47018.00000000,46575.25000000,46693.45,1754.81723000,1641225599999,82124492.15011020,52298,877.87409000,41086011.64590060,0
2022-01-03 16:00:00,46693.44000000,46780.00000000,46263.29000000,46482.34,3415.75302000,1641229199999,158637726.51635430,80077,1721.42638000,79931229.93407420,0
2022-01-03 17:00:00,46482.34000000,46790.00000000,46411.78000000,46577.15,1121.75227000,1641232799999,52288357.29324900,39281,567.79749000,26466519.46936640,0
2022-01-03 18:00:00,46577.16000000,46740.96000000,46412.99000000,46472.73,662.25000000,1641236399999,30838195.27666630,32003,305.47713000,14222899.57392170,0
2022-01-03 19:00:00,46475.60000000,46645.34000000,46360.00000000,46360.01,661.70660000,1641239999999,30781303.11394870,27929,337.98922000,15720957.95771260,0
2022-01-03 20:00:00,46360.01000000,46413.47000000,45696.00000000,45922.0,3127.50381000,1641243599999,143787456.71962720,75059,1450.68943000,66677714.63941810,0
2022-01-03 21:00:00,45922.01000000,46260.44000000,45811.87000000,45979.01,1055.66747000,1641247199999,48591220.46777690,36692,478.35709000,22021036.77608430,0
