timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2019-01-10 21:00:00,3585.07000000,3593.98000000,3574.65000000,3586.29,1029.94668700,1547157599999,3691427.28047397,10323,531.59084700,1905409.17724512,0
2019-01-10 22:00:00,3586.29000000,3590.46000000,3574.64000000,3583.43,1215.70590300,1547161199999,4355185.97013745,10078,493.01501100,1766412.11895594,0
2019-01-10 23:00:00,3583.43000000,3597.72000000,3577.05000000,3585.88,1355.73730400,1547164799999,4864641.90976145,10356,539.01043600,1933512.19690477,0
2019-01-11 00:00:00,3585.88000000,3617.04000000,3557.52000000,3607.72,2396.18627900,1547168399999,8601743.33248498,14322,1189.05610700,4269129.28343457,0
2019-01-11 01:00:00,3608.36000000,3609.09000000,3586.63000000,3592.95,1248.32059800,1547171999999,4490848.59331371,9714,651.56680900,2344239.53623114,0
2019-01-11 02:00:00,3591.17000000,3596.74000000,3572.76000000,3579.76,1203.73247300,1547175599999,4314031.78148667,10129,637.06450900,2283548.03316720,0
2019-01-11 03:00:00,3579.78000000,3589.79000000,3576.76000000,3583.09,1151.79559500,1547179199999,4127006.42586744,9329,650.72058400,2331738.42032855,0
2019-01-11 04:00:00,3583.05000000,3583.12000000,3546.36000000,3562.0,2425.33860500,1547182799999,8632449.34149671,13220,1135.31917300,4041057.60773613,0
2019-01-11 05:00:00,3562.00000000,3575.78000000,3560.00000000,3573.49,1339.35444400,1547186399999,4777819.87540181,9010,729.18782100,2601164.54726294,0
2019-01-11 06:00:00,3573.47000000,3590.00000000,3570.55000000,3584.48,883.60877600,1547189999999,3162791.01227552,8398,463.50090200,1659119.01307733,0
2019-01-11 07:00:00,3584.76000000,3597.00000000,3578.95000000,3595.47,1112.01700700,1547193599999,3990040.62503440,8923,597.96759700,2145761.46243377,0
2019-01-11 08:00:00,3595.47000000,3635.00000000,3590.82000000,3605.61,2203.90217700,1547197199999,7951440.23519463,15365,1073.86083300,3874959.48000708,0
2019-01-11 09:00:00,3606.49000000,3612.00000000,3587.43000000,3591.3,1532.50141400,1547200799999,5520389.35304924,11325,785.67113000,2830867.00870563,0
2019-01-11 10:00:00,3589.98000000,3597.64000000,3562.00000000,3586.06,1755.50734400,1547204399999,6293050.22275780,12365,957.44735200,3433151.25153694,0
2019-01-11 11:00:00,3586.45000000,3596.99000000,3580.02000000,3594.0,1249.10656400,1547207999999,4483309.30989762,9329,710.96022300,2551787.64514360,0
2019-01-11 12:00:00,3593.57000000,3594.18000000,3571.18000000,3585.4,1311.35919700,1547211599999,4700379.07593519,9326,734.26929000,2631868.15813911,0
2019-01-11 13:00:00,3584.97000000,3590.94000000,3569.16000000,3569.67,1214.85782900,1547215199999,4353272.60362096,9365,595.46063500,2134213.86017790,0
2019-01-11 14:00:00,3570.12000000,3612.00000000,3569.17000000,3598.72,1940.37589200,1547218799999,6982160.10430675,13338,1043.21718600,3753671.09891917,0
2019-01-11 15:00:00,3599.79000000,3616.13000000,3585.50000000,3585.51,1337.32392600,1547222399999,4814689.86565829,11469,618.67655600,2227357.73412332,0
2019-01-11 16:00:00,3586.49000000,3620.24000000,3582.50000000,3601.05,1439.99329800,1547225999999,5186891.82506990,11260,815.39977200,2936875.39708137,0
2019-01-11 17:00:00,3601.22000000,3615.82000000,3599.85000000,3608.9,1101.79255100,1547229599999,3975453.02793286,9544,557.63204500,2012092.66983357,0
2019-01-11 18:00:00,3608.93000000,3612.67000000,3594.00000000,3605.88,1092.00688400,1547233199999,3933622.45660962,7870,548.43191000,1975532.54503721,0
2019-01-11 19:00:00,3605.88000000,3613.00000000,3602.00000000,3606.15,866.67965500,1547236799999,3126803.22271326,6975,435.24021400,1570389.93478860,0
2019-01-11 20:00:00,3606.36000000,3624.82000000,3601.58000000,3610.7,1123.72410900,1547240399999,4057509.16218311,8776,558.97019300,2018242.89225725,0
2019-01-11 21:00:00,3611.51000000,3658.00000000,3594.06000000,3602.52,2024.50484600,1547243999999,7326089.67740944,12178,998.77733100,3615559.93918121,0
