timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2021-10-21 21:00:00,62665.11000000,63024.79000000,62222.22000000,62747.97,1274.83668000,1634853599999,79920481.54556950,51527,586.76914000,36797066.06829700,0
2021-10-21 22:00:00,62740.76000000,63109.00000000,62387.51000000,62437.56,1572.06944000,1634857199999,98622599.69488330,48412,705.29545000,44261341.45924160,0
2021-10-21 23:00:00,62442.49000000,62707.68000000,62000.00000000,62193.15,1974.95625000,1634860799999,123173273.88319010,60221,822.64420000,51316163.73906900,0
2021-10-22 00:00:00,62193.15000000,62900.00000000,62000.00000000,62789.22,4458.45612000,1634864399999,278450427.46888610,84955,2751.49724000,171787051.80876470,0
2021-10-22 01:00:00,62789.22000000,63062.21000000,62560.00000000,62566.89,1612.74362000,1634867999999,101388333.54812740,47550,743.89935000,46764353.15440190,0
2021-10-22 02:00:00,62566.88000000,63013.68000000,62520.00000000,62840.0,1223.80338000,1634871599999,76868474.08996170,37044,650.54969000,40865092.43013270,0
2021-10-22 03:00:00,62839.99000000,63351.02000000,62823.55000000,63237.9,1384.71237000,1634875199999,87450601.44371070,44145,706.64447000,44631304.74261860,0
2021-10-22 04:00:00,63237.90000000,63303.50000000,62853.80000000,63038.0,1091.84314000,1634878799999,68867710.33570640,36568,506.52423000,31951257.80969530,0
2021-10-22 05:00:00,63038.00000000,63184.56000000,62780.00000000,63013.04,1282.22513000,1634882399999,80723249.77347270,36406,655.23000000,41249722.26756330,0
2021-10-22 06:00:00,63013.04000000,63209.75000000,62464.60000000,62724.0,1558.21860000,1634885999999,97823265.28479860,48405,687.52965000,43170982.33790320,0
2021-10-22 07:00:00,62723.99000000,63408.85000000,62604.36000000,63371.33,2051.43691000,1634889599999,129276909.37800730,52117,1035.80780000,65285887.75777590,0
2021-10-22 08:00:00,63371.33000000,63640.93000000,63248.42000000,63569.55,1895.70187000,1634893199999,120308998.27762950,56320,956.87343000,60732005.21131200,0
2021-10-22 09:00:00,63569.56000000,63732.39000000,63156.00000000,63290.28,1710.95079000,1634896799999,108530227.16794530,49260,724.13186000,45929349.81272540,0
2021-10-22 10:00:00,63290.29000000,63335.30000000,62874.71000000,63186.07,1230.73061000,1634900399999,77697195.72403170,40779,558.46474000,35260322.13221730,0
2021-10-22 11:00:00,63186.06000000,63454.72000000,63166.49000000,63376.8,1055.64073000,1634903999999,66866542.64114010,37949,533.15497000,33773660.95158680,0
2021-10-22 12:00:00,63376.81000000,63652.58000000,63131.19000000,63641.97,1276.12486000,1634907599999,80941974.13683130,50182,655.47522000,41580952.99134310,0
2021-10-22 13:00:00,63641.98000000,63709.50000000,62320.00000000,62415.99,2750.30112000,1634911199999,173363200.47423680,86590,1222.47064000,77079304.69263140,0
2021-10-22 14:00:00,62416.00000000,62447.87000000,61111.00000000,61571.98,6539.61758000,1634914799999,403658302.94912550,187817,2931.29422000,180931416.33270080,0
2021-10-22 15:00:00,61571.99000000,61716.91000000,60478.10000000,60690.94,5339.70402000,1634918399999,325912232.82263120,162731,2441.97235000,149094336.94113990,0
2021-10-22 16:00:00,60690.94000000,61390.07000000,60000.00000000,61154.7,6022.52345000,1634921999999,366149252.03184610,152864,2963.89753000,180335461.07473010,0
2021-10-22 17:00:00,61154.71000000,61299.00000000,60482.01000000,60576.03,2108.35255000,1634925599999,128321592.37782230,61706,1020.07167000,62088079.18096420,0
2021-10-22 18:00:00,60576.02000000,60900.00000000,60213.63000000,60638.65,1813.27709000,1634929199999,109871130.96580870,71873,850.86261000,51557178.19123640,0
2021-10-22 19:00:00,60638.66000000,61050.01000000,60335.01000000,61032.7,1438.11738000,1634932799999,87225285.90718560,49949,741.72669000,44983477.01396280,0
2021-10-22 20:00:00,61032.71000000,61240.00000000,60697.95000000,60731.48,1667.99385000,1634936399999,101662346.91133680,50962,893.50870000,54449402.26604900,0
2021-10-22 21:00:00,60731.48000000,60986.89000000,60129.63000000,60404.07,1228.49141000,1634939999999,74419386.17939160,49918,543.20922000,32918173.53111980,0
