timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2020-04-01 21:00:00,6337.45000000,6400.00000000,6332.60000000,6354.0,4350.74408400,1585778399999,27707253.72415007,39659,2319.31788000,14771095.97584309,0
2020-04-01 22:00:00,6354.00000000,6594.97000000,6352.52000000,6520.75,12176.84188400,1585781999999,79178804.70573460,79319,6712.48304900,43629978.05250400,0
2020-04-01 23:00:00,6520.76000000,6679.94000000,6500.00000000,6642.92,11238.43108800,1585785599999,74251959.43251778,74220,6201.92856300,40980520.43901252,0
2020-04-02 00:00:00,6643.36000000,6744.00000000,6580.00000000,6617.76,9703.86041100,1585789199999,64594191.42248336,66946,5011.55233800,33381482.20887961,0
2020-04-02 01:00:00,6617.24000000,6639.23000000,6551.00000000,6566.08,4225.66545400,1585792799999,27924476.23710917,30160,2076.73716000,13727477.98751062,0
2020-04-02 02:00:00,6567.37000000,6617.48000000,6563.96000000,6604.93,2907.39603500,1585796399999,19173527.37691598,23376,1353.81296200,8929912.73147427,0
2020-04-02 03:00:00,6604.92000000,6616.26000000,6572.30000000,6606.05,2076.16665800,1585799999999,13690798.81298790,17025,1019.09299100,6720373.83031941,0
2020-04-02 04:00:00,6606.05000000,6638.00000000,6590.01000000,6597.54,2436.26252300,1585803599999,16117757.86864871,21831,1312.84672100,8686867.94269973,0
2020-04-02 05:00:00,6598.23000000,6607.77000000,6565.00000000,6607.41,2059.00980600,1585807199999,13565076.14194643,18641,943.41188300,6216828.97543907,0
2020-04-02 06:00:00,6607.48000000,6646.79000000,6588.55000000,6639.65,2436.90672900,1585810799999,16122797.97248396,20908,1367.66636100,9049799.94233745,0
2020-04-02 07:00:00,6639.97000000,6679.79000000,6609.14000000,6644.0,3543.16571000,1585814399999,23550076.75575079,29554,1730.67192300,11504278.43233824,0
2020-04-02 08:00:00,6643.99000000,6666.00000000,6602.58000000,6650.5,3043.70141100,1585817999999,20193760.86666104,27066,1510.11616200,10019877.06318001,0
2020-04-02 09:00:00,6650.17000000,6657.06000000,6626.56000000,6638.71,1678.53934100,1585821599999,11146235.44605039,18912,842.72055600,5596731.80987146,0
2020-04-02 10:00:00,6639.41000000,6720.00000000,6610.00000000,6649.98,4428.93390400,1585825199999,29469722.28826079,38081,2363.66788500,15735250.36493353,0
2020-04-02 11:00:00,6649.37000000,6700.00000000,6608.00000000,6690.6,3983.56615200,1585828799999,26547196.07310528,34892,2066.69389200,13776532.31612031,0
2020-04-02 12:00:00,6690.60000000,6720.11000000,6633.00000000,6656.76,5814.44299000,1585832399999,38833789.98473623,49656,2909.00021300,19435607.95162436,0
2020-04-02 13:00:00,6656.76000000,6675.00000000,6620.34000000,6643.49,4097.36019600,1585835999999,27226436.22084395,36787,1877.84210100,12480923.86701414,0
2020-04-02 14:00:00,6643.78000000,6819.96000000,6637.40000000,6775.1,9296.71546100,1585839599999,62676806.45619275,63122,5186.88790900,34984917.73036929,0
2020-04-02 15:00:00,6775.57000000,6831.59000000,6722.44000000,6805.0,6248.88750500,1585843199999,42340576.33328605,51160,2986.83937700,20246007.66461045,0
2020-04-02 16:00:00,6805.00000000,6920.00000000,6789.28000000,6916.62,11528.77735600,1585846799999,79236024.47057161,81035,5944.67147800,40863994.57650709,0
2020-04-02 17:00:00,6916.61000000,7198.00000000,6916.38000000,7083.96,22728.05017600,1585850399999,160929075.90786782,139300,12909.03018000,91317634.99748908,0
2020-04-02 18:00:00,7084.00000000,7090.00000000,6729.13000000,6788.63,19352.74866400,1585853999999,133181290.35395986,115481,8558.29400400,58894240.96607956,0
2020-04-02 19:00:00,6788.69000000,6872.35000000,6723.00000000,6803.25,8536.58636900,1585857599999,58079783.65027583,54864,3883.95636300,26431360.13844655,0
2020-04-02 20:00:00,6801.41000000,6804.77000000,6651.00000000,6739.44,7347.82998900,1585861199999,49445058.70342577,53959,3115.51926000,20967241.66796711,0
2020-04-02 21:00:00,6739.45000000,6849.00000000,6709.66000000,6829.53,4332.21757800,1585864799999,29437528.67222776,39151,2054.60023000,13961342.86909938,0
