timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2017-12-18 21:00:00,18588.05000000,18699.99000000,18501.04000000,18551.96,265.41362100,1513634399999,4933539.47152268,2440,110.56309500,2055504.86980751,0
2017-12-18 22:00:00,18551.96000000,18700.00000000,18465.39000000,18680.0,242.74044100,1513637999999,4498468.92764013,2640,117.93922700,2186097.30284886,0
2017-12-18 23:00:00,18700.00000000,18900.00000000,18664.46000000,18856.25,354.43888900,1513641599999,6658141.81796688,3288,156.61737400,2942022.20303203,0
2017-12-19 00:00:00,18856.25000000,18950.00000000,18522.66000000,18720.0,358.32770200,1513645199999,6715417.68398748,3866,174.00770000,3263906.17064389,0
2017-12-19 01:00:00,18720.00000000,18800.00000000,18500.00000000,18545.77,395.30147800,1513648799999,7395427.50814329,3000,195.25722500,3653810.32900783,0
2017-12-19 02:00:00,18545.75000000,18700.00000000,18500.00000000,18630.0,395.54634000,1513652399999,7358887.91140865,3933,154.75993300,2879499.92528138,0
2017-12-19 03:00:00,18635.00000000,18799.88000000,18500.00000000,18729.17,393.87456800,1513655999999,7330929.01557048,3765,163.56646900,3046033.00069964,0
2017-12-19 04:00:00,18729.17000000,18850.00000000,18620.14000000,18690.98,297.77803200,1513659599999,5570276.72033279,2832,123.88702200,2317687.59799640,0
2017-12-19 05:00:00,18685.49000000,18750.00000000,18607.59000000,18694.09,288.19615900,1513663199999,5386594.40816823,2247,112.07720300,2094457.03948716,0
2017-12-19 06:00:00,18690.02000000,18750.00000000,18510.00000000,18540.0,401.52625600,1513666799999,7475463.26123556,3387,155.69084000,2899935.10530586,0
2017-12-19 07:00:00,18538.13000000,18674.80000000,18501.00000000,18562.01,205.93687100,1513670399999,3825376.82207015,3160,70.60365500,1312017.60395150,0
2017-12-19 08:00:00,18569.52000000,18650.02000000,18545.11000000,18620.01,338.31958600,1513673999999,6292816.18680588,2568,128.75020400,2395303.17710490,0
2017-12-19 09:00:00,18620.02000000,18695.20000000,18165.99000000,18234.89,505.05146100,1513677599999,9298289.11561344,4418,198.07906800,3645787.26669591,0
2017-12-19 10:00:00,18259.40000000,18259.40000000,16300.00000000,16852.0,1831.43684000,1513681199999,31550960.70346844,15372,827.91338400,14265531.36936816,0
2017-12-19 11:00:00,16890.00000000,17800.00000000,16550.22000000,17250.0,1226.94920700,1513684799999,21139362.96680381,11082,612.08681500,10570648.18021754,0
2017-12-19 12:00:00,17214.20000000,17900.00000000,17100.00000000,17550.5,823.86280000,1513688399999,14430433.41090172,6158,396.40038700,6944349.29537323,0
2017-12-19 13:00:00,17550.50000000,17946.57000000,17399.98000000,17440.0,672.15314500,1513691999999,11880806.03532496,5070,252.81693700,4469500.29009657,0
2017-12-19 14:00:00,17440.00000000,17450.00000000,16555.00000000,16575.02,851.46068100,1513695599999,14504542.50994648,6212,329.56441000,5615207.86813287,0
2017-12-19 15:00:00,16575.02000000,17292.00000000,16565.00000000,17164.85,781.05928800,1513699199999,13188511.82793052,5868,335.13711200,5663478.02516264,0
2017-12-19 16:00:00,17164.83000000,17772.61000000,17110.02000000,17772.61,566.58860600,1513702799999,9879878.79564099,4481,275.38748900,4805488.31881680,0
2017-12-19 17:00:00,17774.96000000,18050.00000000,17750.01000000,17889.94,491.64433300,1513706399999,8794041.40344319,4260,205.93833800,3685138.99291639,0
2017-12-19 18:00:00,17889.95000000,18185.18000000,17700.00000000,17912.02,265.06765600,1513709999999,4757422.97896976,2741,116.01097100,2083426.41556238,0
2017-12-19 19:00:00,17912.02000000,17947.94000000,17536.76000000,17622.26,205.58876800,1513713599999,3641406.34064811,2716,84.99137100,1506484.56986240,0
2017-12-19 20:00:00,17622.23000000,17753.76000000,17115.54000000,17327.56,212.22257500,1513717199999,3690207.27587940,2903,101.95601900,1773235.26239167,0
2017-12-19 21:00:00,17327.56000000,17383.28000000,16566.00000000,16575.0,890.98783400,1513720799999,14980518.74409702,7473,348.81499600,5869122.90521477,0
