timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2023-11-07 21:00:00,35618.53000000,35698.93000000,35457.63000000,35475.65,2407.77638000,1699394399999,85660596.74929570,68947,1149.14715000,40885849.81121570,0
2023-11-07 22:00:00,35475.65000000,35481.81000000,35200.18000000,35282.08,2246.41498000,1699397999999,79375569.20158650,70673,1058.18654000,37382963.72507030,0
2023-11-07 23:00:00,35282.08000000,35432.10000000,35226.71000000,35399.12,999.64157000,1699401599999,35352037.64422650,36168,512.48384000,18122103.39066310,0
2023-11-08 00:00:00,35399.13000000,35407.40000000,35250.00000000,35359.82,1109.17056000,1699405199999,39187416.71302660,36332,511.59944000,18075487.61129790,0
2023-11-08 01:00:00,35359.82000000,35419.29000000,35339.20000000,35375.06,646.44850000,1699408799999,22871442.05315300,26202,314.80409000,11137812.79444880,0
2023-11-08 02:00:00,35375.05000000,35383.19000000,35284.93000000,35306.6,526.28048000,1699412399999,18602006.71296460,23567,254.26563000,8987227.47946680,0
2023-11-08 03:00:00,35306.61000000,35325.23000000,35231.08000000,35269.68,606.54524000,1699415999999,21396494.97079820,25854,245.96098000,8676050.37474060,0
2023-11-08 04:00:00,35269.69000000,35355.77000000,35242.88000000,35346.32,581.34607000,1699419599999,20523024.95952300,22512,266.71545000,9416652.77565940,0
2023-11-08 05:00:00,35346.32000000,35361.70000000,35231.02000000,35259.19,578.10747000,1699423199999,20394178.38713250,24680,242.85417000,8566862.39417330,0
2023-11-08 06:00:00,35259.18000000,35309.17000000,35167.78000000,35274.14,785.24990000,1699426799999,27673249.59934360,31659,356.52228000,12566486.39516390,0
2023-11-08 07:00:00,35274.14000000,35313.50000000,35209.18000000,35226.4,720.13204000,1699430399999,25390440.90906850,32935,342.50973000,12076897.25202320,0
2023-11-08 08:00:00,35226.39000000,35332.94000000,35185.95000000,35299.92,1282.35009000,1699433999999,45227209.61087640,38988,750.61422000,26475529.64484620,0
2023-11-08 09:00:00,35299.92000000,35333.68000000,35272.70000000,35290.73,1257.53552000,1699437599999,44395293.43197430,33786,672.23391000,23731901.85751600,0
2023-11-08 10:00:00,35290.74000000,35417.14000000,35288.68000000,35398.22,1117.85363000,1699441199999,39528096.03831480,38290,674.35828000,23844052.03466060,0
2023-11-08 11:00:00,35398.21000000,35437.09000000,35310.47000000,35330.79,918.84991000,1699444799999,32496581.29594850,33078,452.20382000,15993570.28956910,0
2023-11-08 12:00:00,35330.80000000,35395.28000000,35316.13000000,35391.09,787.35702000,1699448399999,27831828.22737940,31135,405.30774000,14326662.97501680,0
2023-11-08 13:00:00,35391.09000000,35469.29000000,35301.00000000,35409.99,1107.84400000,1699451999999,39188518.67588270,40830,599.38574000,21205491.94797600,0
2023-11-08 14:00:00,35410.00000000,35429.38000000,35258.00000000,35310.34,1215.56836000,1699455599999,42966862.90240840,47659,610.81423000,21596282.24147990,0
2023-11-08 15:00:00,35310.34000000,35330.11000000,35100.00000000,35225.68,1688.77027000,1699459199999,59453266.35046620,57731,874.06633000,30770182.43423320,0
2023-11-08 16:00:00,35225.67000000,35479.45000000,35185.00000000,35406.42,1693.42671000,1699462799999,59828944.64446660,52807,992.33113000,35060636.48412960,0
2023-11-08 17:00:00,35406.42000000,35436.56000000,35224.38000000,35313.72,1117.69041000,1699466399999,39468930.75500290,40675,558.52792000,19724711.60023280,0
2023-11-08 18:00:00,35313.72000000,35625.16000000,35288.20000000,35589.57,1493.41109000,1699469999999,52986735.47773030,52502,815.32175000,28927496.42036270,0
2023-11-08 19:00:00,35589.56000000,35768.84000000,35536.62000000,35621.99,2059.32812000,1699473599999,73407580.90657900,74390,1018.29152000,36302499.32611320,0
2023-11-08 20:00:00,35622.00000000,35761.28000000,35450.01000000,35616.93,2032.58555000,1699477199999,72421683.07405690,62970,971.02987000,34595866.06055540,0
2023-11-08 21:00:00,35616.92000000,35900.00000000,35390.00000000,35579.89,3537.88532000,1699480799999,126090809.23989350,105155,1866.10107000,66551951.61067140,0
