timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-07-27 21:00:00,118754.13000000,119270.15000000,118724.00000000,119265.76,238.52881000,1753653599999,28376579.96418670,45512,124.92334000,14863674.54503810,0
2025-07-27 22:00:00,119265.75000000,119766.65000000,119228.56000000,119495.17,773.18425000,1753657199999,92491216.60094900,67590,409.20664000,48946370.20741690,0
2025-07-27 23:00:00,119495.16000000,119528.47000000,119119.53000000,119415.55,375.89279000,1753660799999,44872900.28621850,61102,135.08119000,16126187.33943630,0
2025-07-28 00:00:00,119415.56000000,119690.32000000,119126.09000000,119236.72,466.02933000,1753664399999,55676814.07116640,91197,203.53806000,24322065.36793540,0
2025-07-28 01:00:00,119236.72000000,119480.00000000,118960.50000000,119037.77,475.77219000,1753667999999,56695874.28809400,68634,190.86474000,22745767.24839440,0
2025-07-28 02:00:00,119037.77000000,119800.00000000,119021.11000000,119434.14,578.13763000,1753671599999,69079023.67520130,81274,309.90953000,37032328.29391100,0
2025-07-28 03:00:00,119434.14000000,119521.03000000,119234.37000000,119287.99,304.59253000,1753675199999,36346069.95024220,48014,130.69518000,15593703.81537220,0
2025-07-28 04:00:00,119287.99000000,119423.58000000,119128.46000000,119218.05,341.10705000,1753678799999,40675452.22594720,46438,162.07859000,19324612.35981660,0
2025-07-28 05:00:00,119218.06000000,119701.07000000,119138.24000000,119526.13,787.56270000,1753682399999,94061338.05080470,69108,500.21699000,59739940.74318390,0
2025-07-28 06:00:00,119526.13000000,119600.00000000,119440.00000000,119448.02,349.57844000,1753685999999,41777496.78646460,38385,191.36542000,22870041.70814530,0
2025-07-28 07:00:00,119448.03000000,119448.03000000,118774.31000000,118900.0,881.81401000,1753689599999,104888409.32114370,79913,472.26456000,56170662.83397720,0
2025-07-28 08:00:00,118900.01000000,119102.69000000,118777.98000000,119072.45,558.77409000,1753693199999,66454755.78506610,59218,331.17101000,39388068.08502360,0
2025-07-28 09:00:00,119072.45000000,119072.45000000,118704.01000000,118930.87,367.39295000,1753696799999,43678156.72231620,47806,130.86398000,15560014.18403070,0
2025-07-28 10:00:00,118930.88000000,118953.52000000,118620.22000000,118764.53,360.71138000,1753700399999,42840660.47730300,46251,184.27235000,21884135.92316670,0
2025-07-28 11:00:00,118764.54000000,118873.78000000,118475.47000000,118827.49,773.30378000,1753703999999,91760440.27663890,59333,552.86585000,65610553.62316290,0
2025-07-28 12:00:00,118827.49000000,119093.68000000,118783.85000000,118845.24,779.03242000,1753707599999,92662113.42893580,89108,531.97157000,63275291.19874580,0
2025-07-28 13:00:00,118845.23000000,119085.79000000,118234.28000000,118434.78,1098.91827000,1753711199999,130296223.22378410,171065,561.85501000,66619510.45253370,0
2025-07-28 14:00:00,118434.77000000,118685.02000000,117895.73000000,117985.93,1300.98009000,1753714799999,153728281.49278890,164954,548.67261000,64842722.39949970,0
2025-07-28 15:00:00,117985.94000000,118500.00000000,117907.00000000,118174.9,613.67950000,1753718399999,72529926.99837810,94259,331.13442000,39130575.59513920,0
2025-07-28 16:00:00,118174.89000000,118376.61000000,118003.55000000,118028.88,472.32021000,1753721999999,55813892.13549910,71852,237.74462000,28091480.21559250,0
2025-07-28 17:00:00,118028.89000000,118112.24000000,117653.39000000,117667.86,789.85169000,1753725599999,93079261.03710740,89054,318.73799000,37560255.61993500,0
2025-07-28 18:00:00,117667.86000000,117856.37000000,117427.50000000,117776.56,670.47028000,1753729199999,78854027.34428990,91854,285.44325000,33574870.26117840,0
2025-07-28 19:00:00,117776.56000000,118244.46000000,117542.45000000,118068.73,642.91309000,1753732799999,75848635.39858660,86660,320.15490000,37773859.08470410,0
2025-07-28 20:00:00,118068.73000000,118162.17000000,117500.09000000,118044.93,399.93343000,1753736399999,47111455.67105530,73407,211.75057000,24941849.94856470,0
2025-07-28 21:00:00,118044.93000000,118350.01000000,117951.12000000,118106.9,334.38901000,1753739999999,39500952.05702350,52188,192.10750000,22691012.13114520,0
