timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2019-08-16 21:00:00,10376.60000000,10432.00000000,10371.05000000,10428.0,617.93644600,1565992799999,6433189.31565065,9817,352.63280400,3670980.11296006,0
2019-08-16 22:00:00,10427.89000000,10476.70000000,10222.00000000,10389.91,2385.57913900,1565996399999,24672862.87781561,26105,1163.11055400,12035993.60072668,0
2019-08-16 23:00:00,10389.91000000,10434.00000000,10277.00000000,10331.54,1110.04698800,1565999999999,11500919.12258561,14340,621.67667700,6442678.09153910,0
2019-08-17 00:00:00,10331.15000000,10359.99000000,10201.00000000,10234.05,1615.59079900,1566003599999,16583942.84421621,17035,825.35507400,8472808.59041131,0
2019-08-17 01:00:00,10237.52000000,10383.29000000,10212.94000000,10381.59,984.94700300,1566007199999,10155327.96539875,13812,564.08126500,5815889.01530003,0
2019-08-17 02:00:00,10378.24000000,10421.92000000,10306.00000000,10335.44,774.67252100,1566010799999,8025343.07493657,12235,381.77004000,3954745.63361118,0
2019-08-17 03:00:00,10335.59000000,10376.92000000,10280.05000000,10284.87,1134.46835100,1566014399999,11714240.79671665,14184,741.07604200,7650236.54553517,0
2019-08-17 04:00:00,10285.33000000,10355.00000000,10252.88000000,10346.06,1072.87231100,1566017999999,11057783.80785989,12253,637.62519700,6569750.18540625,0
2019-08-17 05:00:00,10345.10000000,10391.44000000,10290.00000000,10377.32,634.38797900,1566021599999,6558967.24622455,11763,328.53558900,3397631.72108085,0
2019-08-17 06:00:00,10377.83000000,10398.99000000,10322.15000000,10332.3,892.42975100,1566025199999,9246385.98048726,12909,500.53823600,5187188.86434564,0
2019-08-17 07:00:00,10332.67000000,10376.53000000,10320.00000000,10357.99,624.90214000,1566028799999,6467855.62639482,10441,335.32802600,3470934.38710656,0
2019-08-17 08:00:00,10356.73000000,10465.14000000,10314.21000000,10390.31,1670.00316500,1566032399999,17357265.92450478,19988,936.59946700,9740665.14508828,0
2019-08-17 09:00:00,10390.81000000,10450.00000000,10355.55000000,10438.28,1052.02475300,1566035999999,10955532.91991225,12979,612.98763600,6382988.66080923,0
2019-08-17 10:00:00,10438.00000000,10448.09000000,10365.00000000,10380.34,1016.69849300,1566039599999,10575751.29636960,12687,471.18594600,4901840.01368124,0
2019-08-17 11:00:00,10379.86000000,10387.29000000,10317.00000000,10333.23,1123.30706600,1566043199999,11626623.21037640,13754,524.92683600,5434251.09337261,0
2019-08-17 12:00:00,10330.76000000,10371.00000000,10260.70000000,10331.97,1120.82648200,1566046799999,11574896.76032259,12340,504.01773600,5209004.83196243,0
2019-08-17 13:00:00,10334.04000000,10363.22000000,10285.36000000,10358.02,1013.26890800,1566050399999,10450542.43761254,13205,527.73221200,5444066.50207357,0
2019-08-17 14:00:00,10358.04000000,10358.45000000,10305.85000000,10310.44,1282.65610100,1566053999999,13254400.77604759,10009,370.61433000,3830603.16541863,0
2019-08-17 15:00:00,10309.46000000,10345.26000000,10252.36000000,10312.27,1071.22711500,1566057599999,11044231.66582892,12426,599.45917500,6181730.50612357,0
2019-08-17 16:00:00,10312.29000000,10357.00000000,10275.00000000,10280.0,1199.98205100,1566061199999,12384458.11707915,11876,698.12498300,7207677.16442833,0
2019-08-17 17:00:00,10277.13000000,10313.01000000,10010.58000000,10079.43,4151.02987400,1566064799999,42152020.61729407,32690,1723.84316200,17529010.62484914,0
2019-08-17 18:00:00,10080.21000000,10239.00000000,10000.00000000,10177.44,2406.82458400,1566068399999,24335424.45088538,19350,1164.34516700,11794501.22238293,0
2019-08-17 19:00:00,10178.99000000,10209.31000000,10160.00000000,10167.24,742.03466600,1566071999999,7554134.41219488,8756,413.21550100,4206532.65492831,0
2019-08-17 20:00:00,10167.00000000,10183.61000000,10049.00000000,10080.91,1064.78188600,1566075599999,10767325.32245380,13707,474.25674600,4797194.86922306,0
2019-08-17 21:00:00,10080.40000000,10178.99000000,10074.92000000,10144.29,751.80000200,1566079199999,7617206.03359119,11921,415.17342900,4207805.00727451,0
