timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2024-06-06 21:00:00,70720.01000000,70859.81000000,70667.00000000,70740.51,409.43665000,1717711199999,28969806.66721560,22369,204.94200000,14500078.61113380,0
2024-06-06 22:00:00,70740.51000000,70920.76000000,70664.00000000,70901.01,656.50420000,1717714799999,46490862.99782310,24418,358.70397000,25402374.21619440,0
2024-06-06 23:00:00,70901.01000000,70958.89000000,70748.80000000,70799.06,603.66646000,1717718399999,42766237.35631940,27234,276.70395000,19601311.49417280,0
2024-06-07 00:00:00,70799.06000000,70883.60000000,70740.00000000,70883.05,403.79489000,1717721999999,28602283.67896430,20349,185.77089000,13158341.08939430,0
2024-06-07 01:00:00,70883.05000000,70900.00000000,70670.48000000,70840.01,493.06368000,1717725599999,34906641.93284620,21551,221.70093000,15693970.99440790,0
2024-06-07 02:00:00,70840.00000000,70872.06000000,70663.59000000,70824.08,469.58357000,1717729199999,33233919.97054060,22066,244.34023000,17293409.52124050,0
2024-06-07 03:00:00,70824.09000000,71015.20000000,70741.20000000,70989.68,456.07768000,1717732799999,32336335.47001140,26609,244.63564000,17345493.42690450,0
2024-06-07 04:00:00,70989.69000000,71274.70000000,70989.68000000,71226.52,1041.73348000,1717736399999,74139007.83319880,36612,634.85420000,45181654.15567130,0
2024-06-07 05:00:00,71226.52000000,71449.98000000,71170.00000000,71290.6,1688.26465000,1717739999999,120368240.37575000,47892,935.31545000,66682663.18338460,0
2024-06-07 06:00:00,71290.60000000,71353.06000000,71162.38000000,71265.7,589.45023000,1717743599999,42004151.37191370,25921,285.24172000,20326191.90938090,0
2024-06-07 07:00:00,71265.70000000,71310.80000000,71068.16000000,71110.0,854.07909000,1717747199999,60787023.85176600,30435,411.29313000,29273791.47294740,0
2024-06-07 08:00:00,71110.01000000,71192.40000000,71048.12000000,71117.2,754.25811000,1717750799999,53641355.11867490,31084,379.40017000,26980919.40617580,0
2024-06-07 09:00:00,71117.20000000,71307.28000000,71060.50000000,71302.07,605.73366000,1717754399999,43106247.84187440,27688,299.81293000,21336558.12474600,0
2024-06-07 10:00:00,71302.06000000,71434.86000000,71202.40000000,71377.38,577.69729000,1717757999999,41201079.64642710,31590,283.95463000,20252211.81186260,0
2024-06-07 11:00:00,71377.37000000,71700.00000000,71303.40000000,71699.99,1238.41758000,1717761599999,88578620.32830350,50186,764.14789000,54668457.24512470,0
2024-06-07 12:00:00,71700.00000000,71997.02000000,70633.21000000,71234.09,5660.13497000,1717765199999,403705022.62253510,228143,2920.17702000,208459865.01648920,0
2024-06-07 13:00:00,71234.09000000,71655.04000000,71056.70000000,71534.6,1555.22338000,1717768799999,110953220.35119370,64511,690.66641000,49288439.52632720,0
2024-06-07 14:00:00,71534.60000000,71544.06000000,71170.58000000,71430.94,991.06966000,1717772399999,70739818.51014840,48301,463.49381000,33078445.25194090,0
2024-06-07 15:00:00,71430.93000000,71430.93000000,70850.00000000,71111.54,1650.05125000,1717775999999,117330008.52231970,59869,809.66803000,57567498.48236160,0
2024-06-07 16:00:00,71111.55000000,71208.89000000,70779.00000000,70873.47,1125.96101000,1717779599999,79943957.80272090,56232,522.80210000,37115921.81842460,0
2024-06-07 17:00:00,70873.48000000,70873.48000000,69800.37000000,69803.59,2585.76468000,1717783199999,181933716.03252870,128415,1045.67503000,73580952.20945250,0
2024-06-07 18:00:00,69803.59000000,69887.99000000,68420.00000000,69154.43,8271.33920000,1717786799999,572327598.76181190,369398,3653.45182000,252818400.89460340,0
2024-06-07 19:00:00,69154.44000000,69448.00000000,68800.00000000,69255.0,1934.14143000,1717790399999,133703718.53849620,75451,965.51194000,66736810.09402730,0
2024-06-07 20:00:00,69255.01000000,69318.30000000,68978.52000000,69307.99,1132.53115000,1717793999999,78292082.11303600,40909,579.43473000,40055923.19310970,0
2024-06-07 21:00:00,69308.00000000,69377.85000000,69203.08000000,69250.01,496.62495000,1717797599999,34410070.15639150,25127,236.19065000,16364381.93979040,0
